Microsoft,Secure Islands Technologies Ltd.
Microsoft,Telekinesys Research Ltd.
Microsoft,Winternals Software LP
Middleby Corporation,Viking Range Corporation
Midland Bank,HSBC Guyerzeller Bank AG
Midland Holdings,Hong Kong Property Services (Agency) Limited ()
Midroll Media (E. W. Scripps Company),Earwolf Media LLC
Midway Games,Midway Studios - Newcastle
Mighty Rabbit Studios,Limited Run Games LLC
Migros,Chocolat Frey AG
Migros,Digitec Galaxus
Migros,Ex Libris
Mikoyan,Sokol
Milcobel (company),Ysco NV
Mile High Media,Sweetheart Video
Miller Automotive Operations,Larry H. Miller Dealerships
MillerCoors,Crispin Cider Company
MillerCoors,Fox Barrel
Millicom International,Bell Motor Cars Company
Milstein Properties,Niagara Falls Redevelopment LLC
MindGeek,Babes
MindGeek,Babes
MindGeek,Brazzers
MindGeek,Mofos
MindGeek,Thomson
MindGeek,Twistys
Ministry of Agriculture and Rural Development,Romsilva
Ministry of Communications and Mass Media,Russian Post
Ministry of Communications and Technology (Syria),Syrian Telecom
Ministry of Communications,Turkmen PostTurkmenpochta
Ministry of Defence,National Security Authority
Ministry of Economic Affairs,CPC Corporation,Taiwan
Ministry of Economic Affairs,Taiwan Water Corporation
Ministry of Economy and Finances,Istituto per il Credito Sportivo
Ministry of Energy and Mining,Energy Company of Ukraine
Ministry of Finance (Thailand),Bank for Agriculture and Agricultural Co-operatives (BAAC)
Ministry of Finance Brunei,Brunei Investment Agency
Ministry of Finance of China,China Cinda
Ministry of Finance of China,China Huarong Asset Management
Ministry of Finance of China,China Orient Asset Management
Ministry of Finance,Airports of Thailand
Ministry of Finance,ExportImport Bank of Thailand
Ministry of Finance,JSC Goznak
Ministry of Fuel and Energy,Naftogaz of Ukraine
Ministry of Government Administration and Reform,The Norwegian Data Protection Authority
Ministry of Industry and Energy,National Hydrocarbons Institute
Ministry of Industry and Trade,Izhevsk Mechanical Plant
Ministry of Information and Broadcasting,Films Division of India
Ministry of Information and Mass Communications of the Chuvash Republic,Chuvash National Broadcasting Company ă   ĕ
Ministry of Interior,Thailand,Metropolitan Electricity Authority (MEA)
Ministry of Interior,Thailand,Metropolitan Waterworks Authority (MWA)
Ministry of Interior,Thailand,Provincial Waterworks Authority (PWA)
Ministry of Justice and Public Security,Norwegian Police Security Service
Ministry of New and Renewable Energy,Solar Energy Corporation of India Ltd.
Ministry of Ports and Highways,Sri Lanka Ports Authority
Ministry of Production,National Logistics Cells
Ministry of Railways,Pakistan Eastern Railway
Ministry of Railways,Pakistan Railways
Ministry of Railways,Pakistan Western Railway
Ministry of Science,ICT and Future Planning,Korea Post|
Ministry of Shipping,Directorate General of Shipping
Ministry of Trade,Industry and Fisheries,Statkraft AS
Ministry of Transport and Communications,Norges Statsbaner AS
Ministry of Transport and Communications,Norwegian State Railways
Ministry of Transport,Ferrocarriles Argentinos S.E.
Ministry of Transport,Rivers State Road Traffic and Management Authority
Ministry of Transport,Thailand,Expressway Authority of Thailand (EXAT)
Ministry of Transportation and Communications,Taiwan International Ports Corporation
Ministry of Water Resources,River Development & Ganga Rejuvenation,WAPCOS Limited
Ministère des Transports,Keolis Lyon,Transports en commun lyonnais (TCL)
Ministère du Transport,Réseau ferré de France
Minor International (MINT),Minor Hotel Group
Minor International,Thai Express
Minor International,The Pizza Company
Miralago,S.A.,Órbita  Bicicletas Portuguesas,Lda.
Mishkei Harei Yehuda,Berman's Bakery
Mitchells & Butlers,Harvester
Mitchells & Butlers,O'Neill's
Mitchells & Butlers,Toby Carvery
Mitsu & Co. Ltd,Perodua
Mitsubishi Chemical Holdings,TAIYO NIPPON SANSO CORPORATION
Mitsubishi Corporation,Lawson Inc.
Mitsubishi Corporation,Princes Group
Mitsubishi Corporation,The Colt Car Company Ltd
Mitsubishi Electric US,Mitsubishi Electric Research Laboratories Inc. (MERL)
Mitsubishi Electric,Diatone
Mitsubishi Electric,Mitsubishi Electric US Holdings Inc.
Mitsubishi Fuso Truck and Bus Corporation,member of Daimler Truck Group,Daimler AG,Mitsubishi Fuso Truck of America Inc.
Mitsubishi Motors Corporation,Mitsubishi Motors Australia Limited
Mitsubishi Motors North America,Mitsubishi Motors North America Inc. (MMNA) Manufacturing Division
Mitsubishi Motors,Mitsubishi Motors (Thailand)
Mitsubishi Motors,Mitsubishi Motors Europe B.V.
Mitsubishi Motors,Sojitz Corporation,Mitsubishi Motors Philippines
Mitsubishi Pencil Company,Uni-ball
Mitsubishi Rayon,Aldila Inc.
Mitsubishi UFJ Financial Group Inc. 8Norinchukin Bank 1,Mitsubishi UFJ NICOS Co.,Ltd.
Mitsubishi UFJ Financial Group Inc.,The Bank of Tokyo-Mitsubishi UFJ,Ltd.UFJ
Mitsubishi UFJ Financial Group,The Master Trust Bank of Japan
Mitsubishi UFJ Financial Group,UnionBanCal Corp
Mitsubishi,Mitsubishi Electric Corporation
Mitsui & Co.,Mitsui Oil Exploration Co.
Mitsui Sumitomo Insurance Group,MS Amlin plc
Mixed Media Group,Frederator Studios,Bolder Media
Mizuho Corporate Bank,Ltd.,Mizuho Securities Co.,Ltd.
Mizuho Financial Group,Mizuho Bank,Ltd.
Mizuho Financial Group,Mizuho Corporate Bank,Ltd.
Mo'men Group,Mo'men
MoP&NG,Gas Authority of India Limited
Mobile Payments Service Company Limited,Paym
Modern Times Group,P4 Radio Hele Norge AS
Molson Coors Brewing Company,Coors Brewing Company
Molson Coors Brewing Company,MillerCoors LLC
Molson Coors Brewing Company,Sharp's Brewery
Molson Coors Central Europe,Apatin Brewery
Molson Coors,Miller Brewing Company
Molson Coors,Trebjesa
Molson Coors,William Stones Ltd
Monarch Holdings Ltd,Monarch Holidays
Mondelez International,Cadbury UK Limited
Mondelēz International,Freia AS
Mondo Media,6 Point Harness
Mondragon Corporation,Caja Laboral
Mondragón Corporation,Fagor Electrodomésticos,S. Coop
Mondragón,Eroski,S. Coop
Monex Group Inc.,TradeStation
Monitor Audio,ROKSAN AUDIO LIMITED
Monsanto,Delta & Pine Land Company of Mississippi
Montauk Battery Realty,Douglas Elliman
Moody's Corporation,Copal Amba
Moody's Corporation,Moody's Analytics
Moody's Corporation,Moody's Investors Service
MoonScoop Group,LuxAnimation
Morgan Sindall Group,Morgan Est plc
MorningStar Fellowship Church Inc.,Heritage International Ministries
Morphosis Inc.,V3 Gaming PC
Morrisons (since 2004),Safeway Stores (Ireland) Limited
Morrisons (since 2004),Safeway plc
Mosaica Education Inc.,Mosaica Education Inc.
Mota-Engil,Takargo Rail
Mothercare,Early Learning Centre
Motilal Oswal Financial Services Ltd,Motilal Oswal Financial Services Ltd
Motorcycle Aftermarket Group,J&P Cycles Inc.
Mountain National Bancshares,Mountain National Bank
Movie Gallery,Hollywood Entertainment
Mozilla Foundation,Mozilla Corporation
Mozilla Foundation,Mozilla Messaging
Mrs. Fields,TCBY
Msds Catalog Service LLC,MsdsDigital
Mubadala Development Company,Dolphin Energy
Mueller Industries & Atlas Holdings,Tecumseh Products Company
Mueller Water Products Inc.,Echologics LLC
Mueller Water Products Inc.,Mueller Co.
Mueller Water Products Inc.,Mueller Systems
Mulliez Group,Groupe Auchan SA
Mundio Mobile Ltd,Delight Mobile
Munich Health,European DataWarehouse GmbH
Munich Re,American Modern Insurance Group
Munich Re,ERGO Group
Municipal Corporation of Greater Mumbai,BEST Undertaking
Municipality of Aurland,Aurland Sparebank,Flåm Utvikling AS
Municipality of Bergen,Bergen Sporvei AS
Municipality of Drammen,A/S Drammen Kommunale Trikk
Municipality of Melhus,Melhus Energi
Municipality of Nedre Eiker,Drammen og Omegn Busslinjer AS
Municipality of Nesodden,AS NesoddenBundefjord Dampskipsselskap
Municipality of Trondheim,Trondheim Trafikkselskap AS
Murjani InternationalPVH,Tommy Hilfiger Group
Murray & Roberts,Clough Limited
Murugappa Group,EID Parry (India) Limited
Musicland,Media Play
MyHobbyStore Retail Ltd,Enli Health Intelligence
MyLabs Ltd,Synap
MyLife Registry LLC,MyRegistry.com
Myerhofer Electric Stage Lighting Company,Kliegl Brothers Universal Electric Stage Lighting Company
Média-Participations,Anuman Interactive S.A.
N Brown Group,Figleaves
N Brown Group,Simply Be
N/A,Daugavpils Satiksme
N/A,Rīgas Satiksme
N/A,Tallinna linnatranspordi aktsiaselts
NA Infrastructure Holding Group,HNA Infrastructure Investment Group
NACCO Industries,Hamilton Beach Brands Inc.
NACCO,North American Coal Corporation
NASDAQ OMX Group,GlobeNewswire Inc.
NASSA Group,Export-Import Bank of Bangladesh
NBC Broadcasting,NBCUniversal Owned Television Stations
NBC Sports Ventures,Alli,Alliance of Action Sports LLC
NBC,Station Venture Holdings
NBCUniversal Cable(NBCUniversal),Universal Cable Productions
NBCUniversal(Comcast),Illumination Mac Guff
NBCUniversal(Comcast),NBC Sports Group
NBCUniversal(Comcast),Universal Creative
NBCUniversal,Big Idea Entertainment LLC
NBTY,Holland & Barrett International
NCSOFT,ArenaNet Inc.
NCSOFT,Carbine Studios Inc.
NCsoft,Paragon Studios
NEC Home Electronics,Ltd.,Human,HuneX
NEC,NEC Corporation of America
NECA,WizKids/NECA LLC
NEMS Enterprises: Brian Epstein (b. 19 September 1934,d. 27 August 1967) and lawyer David Jacobs (b. 1912,d. 15 December 1968),Seltaeb (US) Stramsact (UK)
NESCOM,National Development Complex
NFI Empik Media & Fashion,Empik
NFL Holdings Ltd,Northumberland Ferries Limited
NHC Holdings,Niagara Therapy
NHST Media Group,IntraFish Media
NIBC Holding N.V.,NIBC Bank N.V.
NICE Systems,NICE Actimize Inc.
NIOC,Naftiran Intertrade Company
NJ Holding Nordjylland A/S,Nordjyske Jernbaner A/S
NKT Holding,Nilfisk Group
NL Financial Investments (owned by the Dutch state),De Volksbank N.V.
NN Continental Europe Holdings B.V.,NN Penzijní společnost,a.s.
NOS,NOS Comunicações,S.A.
NOS,ZAP
NPO),Stemco
NPO),Technetics Group
NPS co.,Green Petrol SEI (GPSEI)
NR Group,Cycle Pure
NRC Group,Blom AS
NRK Telenor,RiksTV AS
NSF International,Quality Assurance International
NSG Group,Pilkington Group Limited
NSU,.TMB
NTH),SINTEF
NTPC GAIL,Ratnagiri Gas and Power Private Limited
NTR,Stirling Energy Systems
NTT Communications,Emerio
NTT Data 5,The Japan Research Institute,Limited 5,JSOL Corporation
NTT DoCoMo,DoCoMo Pacific
NTT DoCoMo,NTT Docomo USA Inc.
NTT,NTT Communications Corporation
NUU Ltd.,NUU Mobile
NWF Group plc,Dragon Petroleum
NWS Holdings,Hip Hing Construction Company Limited
Naftiran Intertrade,Petroiran Development CompanyPetroIran
Nagoya Railroad,Chitanoriai Co.,Ltd.
Nagoya Railroad,Gifu Bus Co.,Ltd
Naito Corporation,Made In Oregon
Namdhari Seeds,Namdhari's Fresh
Nan I Book Enterprise Co.,Ltd.,Ever Glory Publishing Co.,Ltd.
Nanjing Iron and Steel Venture Investment,Nanjing Iron and Steel Group
Nanjing Nangang Iron & Steel United,Nanjing Iron and Steel
NanoWorld Holding AG,Switzerland,NanoWorld AG
Nasir Uddin Yousuff,Pixx Cineplex Limited
Naspers,MWEB
Naspers,PayU
National Amusements,CBS Radio Inc.
National Amusements,Showcase Cinemas
National Amusements,Viacom International Inc.
National Atomic Company "Kazatomprom",Ulba Metallurgical Plant JSC
National Australia Bank,Bank of New Zealand
National Australia Bank,Plum Financial Services Limited
National Auto/Truck Stops,TravelCenters of America
National Bank of Greece,FBB - First Business Bank SA
National Bank of Greece,Stopanska banka
National Bank of Kuwait,Watani Investment Company (NBK Capital)
National Beverage,Shasta Beverages Inc.
National Development Company Group,Zaykabar Company Limited
National Football League,NFL Films
National General Holdings Corp. NASDAQ: NGHC,National General Insurance
National Grid USA,KeySpan Corporation
National Oil Corporation,Ras Lanuf Oil & Gas Processing Company
National Periodical Publications,Independent News Co.
National Provincial Bank,District Bank Limited
National Silver Company,F. B. Rogers Silver Co.
National University of Ireland,Galway,Digital Enterprise Research Institute
National Westminster Bank Plc,National Westminster Bancorp Inc.
National Westminster Bank Plc,National Westminster Bank
National Westminster Bank,International Westminster Bank
Nationwide Building Society, Dunfermline Building Society
Nationwide Building Society,Derbyshire Building Society
Natixis Global Asset Management,Moogo
Navarre Corporation,Funimation
Naver Corporation,CAMP MOBILE
Naver Corporation,Line Corporation,Ltd.
Navient,General Revenue Corporation
Navistar International,IC Bus
Naza Group of Companies,Nasim Sdn Bhd
Naza Group of Companies,Naza Automotive Manufacturing Sdn Bhd
Nebraska Methodist Health System,Methodist Hospital
Nebraska Methodist Health System,Methodist Jennie Edmundson Hospital (Council Bluffs,Iowa)
Nebraska Methodist Health System,Methodist Women's Hospital
Nederlandse Spoorwegen,Abellio Transport Holding BV
Nederlandse Spoorwegen,Qbuzz
Nelson Madison Films (est. 2003),Indie Rights Inc.
Nemea plc,Nemea Bank plc
Nemetschek AG,Graphisoft SE
Neo Performance Materials,Molycorp Silmet AS
Neowiz,Neowiz Games
Nepro Japan,tri-Ace Inc.
Neptune Distribution,Trident Comics
Nestlé S.A.,Nestlé Purina PetCare
Nestlé,Buitoni
Nestlé,Dreyer's Grand Ice Cream Holdings Inc.
Nestlé,Gerber Products Company
Nestlé,Nesquik
Nestlé,Osem Investments Ltd.
Nestlé,Rowntree
Nestlé,SICAL
NetApp,SolidFire
Netcare,General Healthcare Group
Nettbuss Sør AS,Risør og Tvedestrand Bilruter AS
Nettbuss,Aukra Auto AS
Nettbuss,Team Trafikk AS
Network World Alliance GmbH,Vie at Home Ltd.
NeuLion Inc.,DivX Inc.
New Balance Athletic Shoe Inc.,PF Flyers
New Faction Inc.,Xyrena
New Flyer Industries,Motor Coach Industries
New Holland Construction,Orenstein & KoppelOrenstein und Koppel
New Line Cinema,New Line Home Entertainment
New Sensor Corporation,Electro-Harmonix
New South Wales Government,Delta Electricity
New South Wales Government,Eraring Energy
New South Wales Government,Newcastle Port Corporation
New South Wales Government,Port Kembla Port Corporation
New South Wales Government,Sydney Ports Corporation
New Vacation Operations,The Walt Disney Company,Disney Vacation Development Inc.
New Video,Gaiam Vivendi Entertainment
New World Development Company Limited,New World China Land Limited
New World Development,New World Department Store China Limited
New Zealand Government,Genesis Energy Limited
New Zealand Post,Kiwibank
New,Viacom,Paramount Pictures Corp.
Newell Brands,Coleman Company Inc.
Newell Brands,DYMO Corporation
Newell Brands,Goody
Newell Brands,Graco
Newell Brands,Holmes Products
Newell Brands,Jostens
Newell Brands,K2 Inc.
Newell Brands,Mr. Coffee
Newell Brands,Parker Pen Company
Newell Brands,Prismacolor
Newell Brands,Rawlings
Newell Brands,Rubbermaid
Newell Brands,Sunbeam Products Inc.
Newell Brands,The Rival Company
Newell Brands,The United States Playing Card Company
Newell Brands,The Yankee Candle Company Inc.
Newell Rubbermaid,Berol Corporation
Newforma,SmartUse
News Corp Australia,Quest Community Newspapers
News Corp,FilmLight
News Corp,Fox Sports Australia Pty Limited
News UK,Wireless Group Limited
News World Communications,United Press International
Newtel Limited,Newtel Solutions Group
Nexgen Biotechnologies Inc.,Korea,Guardian Biotechnologies Inc.
Nexon ,NDOORS Corporation
Nexon,Big Huge Games
Nexon,Wizet
Nexstar Media Group,Yashi
Next Entertainment World,MUSIC&NEW
Next Media,Next Media Animation
NextGenTel Holding,Telio AS
Ngmoco,Freeverse
Nguyen & Filbert Trading Co. Inc.,Vratim
Nidar Bergene,Joker Is A/S
Nidec-Shimpo America Corporation,Nidec Minster Corporation
Nielsen Company,Nielsen BookScan
Nielsen,The Demand Institute
Nike Inc.,Converse Inc.
Nikkatsu Corporation,Sushi Typhoon
Nil,Aster DM Health Care
Nils Carl Aspenberg,Baneforlaget
Nina Camilla Hagen,Canica AS
Nintendo of America,Nintendo Software Technology
Nintendo,1-UP Studio Inc.
Nintendo,Monolith Soft,Ltd.
Nintendo,Nd Cube Co.,Ltd.
Nintendo,Nintendo Entertainment Analysis & Development
Nintendo,Nintendo Entertainment Planning & Development
Nintendo,Nintendo Network Service Database Inc.
Nintendo,Nintendo Platform Technology Development
Nintendo,NintendoIntegrated Research & Development
Nintendo,NintendoSoftware Planning & Development
Nintendo,NintendoSystem Development Division
Nintendo,Project Sora
Nintendo,Retro Studios Inc.
Nippon Life Insurance,Japan,MLC
Nippon Telegraph and Telephone Corporation,NTT DOCOMO Inc.NTT
Nippon Telegraph and Telephone,Dimension Data
Nippon Television Holdings Inc.,Nippon Television Network Corporation
Nippon Television Holdings,VAP
Nippon Television,MADHOUSE Inc.
Nissan Motor Company,Nissan Philippines Inc.
Nissan Motors,Nissan Motor Manufacturing (UK) Ltd.
Nissan,Datsun
Nissan,Infiniti
Noble Bank SA,Getin Bank
Noble Foods,Gü
Nokia,Nokia Bell Labs
Nokia,Symbian Software Ltd.
Nokia,Withings
Nolan Group,Nolan Helmets SpA
Nomura Holdings,Fondazione per la Sussidiarietà
None,Busbetrieb Aarau AG
None,C.A. Walker Research Solutions Inc.
None,Humane Society of Huron Valley
None,PJP4
None,Regionalbus Lenzburg AG
None,Trident Music
Nong Shim Holdings Co Ltd,Nongshim Co.,Ltd.
Noor Investment Group,Noor Bank
Nooter Corporation,Nooter/Eriksen
Norbert Dentressangle,Christian Salvesen
Norbert Dentressangle,TDG Limited
Norcem,Norcem Brevik
Nord-Trøndelag County Municipality,Nord-Trøndelag Elektrisitetsverk  NTE
Nord-Trøndelag Elektrisitetsverk,Statoil,Industrikraft Midt-Norge AS
Nordic Games,JoWooD Entertainment AG
Nordstrom,HauteLook Inc.
Nordstrom,Nordstrom Rack
Norges Statsbaner AS,Nettbuss AS
Norges Statsbaner,Arrive AS
Norges Statsbaner,Mantena AS
Norsk Hydro ASA,Hydro Husnes
Norsk Hydro,Hydro Oil & Gas
Norsk Hydro,Norsk Hydro Rjukan
Norsk Hydro,Norsk Transport AS
Norske Skog,Norske Skog Saugbrugs
Norske Skog,Norske Skog Skogn
Norte Grande,Sociedad de Inversiones Oro Blanco S.A.
Nortel Networks,Antec (now known as Arris,1995-2001),Arris International PLC
North American Aviation Boeing,Rocketdyne
North Castle Partners,Jenny Craig Inc.
North East Combined Authority,Nexus
North West Electricity Networks (Jersey) Limited |,Athabasca Oil Corporation
North industries Group Corporation (NORINCO),BeiBen Truck (Baotou BeiBen Heavy-Duty Truck Co)
Northbridge Financial,a wholly owned subsidiary of Fairfax Financial,Federated Insurance Company of Canada
Northcott Hospitality,AmericInn
Northeast Utilities,NSTAR
Northern New Jersey Camping,Panther Lake Camping Resort
Northern Norway Regional Health Authority,Sykehusapotek Nord HF
Northern Norway Regional Health Authority,Universitetssykehuset Nord-Norge HF
Northern Tool + Equipment,The Sportsman's Guide
Northpower Electric Power Trust,Northpower
Northrop Grumman,Scaled Composites LLC
Northumbrian Water Group,Essex and Suffolk Water
Northumbrian Water Group,Northumbrian Water Ltd
Norwegian Coastal Administration,Barentswatch
Norwegian Cruise Line Holdings Ltd.,Oceania Cruises
Norwegian Finans Holding ASA,Bank Norwegian AS
Norwegian Ministry of Agriculture and Food,Norwegian Agricultural Inspection Service
Norwegian Ministry of Agriculture and Food,Norwegian Food Safety Authority
Norwegian Ministry of Agriculture and Food,Statskog SF
Norwegian Ministry of Agriculture,Norwegian State Agriculture Bank
Norwegian Ministry of Culture and Church Affairs,Norwegian Media Authority
Norwegian Ministry of Defence,Norwegian Intelligence Service (NIS)
Norwegian Ministry of Education and Research,UNINETT AS
